bin1	bin2	affected allele	affected bin	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
chr3R:18715000-18717500	chr3R:18717500-18720000	DGRP-57	chr3R:18715000-18717500	42.34805898037364	-1.5877323388457674	0.36324613001168315	-4.37095458882026	1.2370452108661152e-05	0.007199429783325892
chr3R:18850000-18852500	chr3R:18857500-18860000	DGRP-57	chr3R:18850000-18852500	15.118711748679711	-2.9665560469358936	0.7600523108611218	-3.903094569339384	9.497057330554459e-05	0.026184768346287145
chr3R:18855000-18857500	chr3R:18857500-18860000	DGRP-57	chr3R:18855000-18857500	20.44896005219425	-2.4579885545475153	0.6137759266400906	-4.004700164770139	6.209619231110013e-05	0.02066220271162192
chr3R:19080000-19082500	chr3R:19082500-19085000	DGRP-57	chr3R:19080000-19082500	24.183338701509356	-1.8853989674035765	0.5217423130760619	-3.613659310642713	0.00030190570952161745	0.04689844969273602
chr3R:19282500-19285000	chr3R:19290000-19292500	DGRP-57	chr3R:19282500-19285000	11.595422497387487	-4.268119533511508	1.170703153375143	-3.6457743546743666	0.00026658782481903565	0.04456386646871563
chr3R:19477500-19480000	chr3R:19480000-19482500	DGRP-57	chr3R:19477500-19480000	24.181370852794114	-2.2128605202650182	0.5356776598992657	-4.13095539709673	3.612586775107831e-05	0.015069585241868326
chr3R:19525000-19527500	chr3R:19527500-19530000	DGRP-57	chr3R:19525000-19527500	17.83882466763378	-2.2260274395084827	0.6227155816352827	-3.5747097152488485	0.0003506166835282724	0.04983895065962757
chr3R:19742500-19745000	chr3R:19747500-19750000	DGRP-57	chr3R:19742500-19745000	96.75915562503776	-7.394791733207107	1.0337091171526367	-7.153648555965283	8.450124227171415e-13	2.3830341384575956e-09
chr3R:19777500-19780000	chr3R:19780000-19782500	DGRP-57	chr3R:19777500-19780000	12.819222603480581	-3.351218547611773	0.893016689208952	-3.75269419721633	0.000174944213526524	0.035522150421117435
chr3R:20025000-20027500	chr3R:20027500-20030000	DGRP-57	chr3R:20025000-20027500	35.656265090409526	-1.416584109723995	0.3921670882292178	-3.612195291859922	0.00030361576943323807	0.04710003287181654
chr3R:20212500-20215000	chr3R:20217500-20220000	DGRP-57	chr3R:20212500-20215000	19.646242734375765	-2.7312051101247374	0.639327852167385	-4.27199456564528	1.9373229886697795e-05	0.010057766400916896
chr3R:20245000-20247500	chr3R:20247500-20250000	DGRP-57	chr3R:20245000-20247500	9.512852529558884	-6.499470753343108	1.5705735529735336	-4.138278491343368	3.4992147817761076e-05	0.014770872330566943
chr3R:20480000-20482500	chr3R:20487500-20490000	DGRP-57	chr3R:20480000-20482500	18.496658386893156	-2.287494338485761	0.6178619570099997	-3.7022741286023853	0.0002136755641659655	0.0396344314126264
chr3R:21140000-21142500	chr3R:21150000-21152500	DGRP-57	chr3R:21140000-21142500	31.682734080897436	-3.1821271965660647	0.5424467984907174	-5.86624753878148	4.457681514935115e-09	6.275093223136338e-06
chr3R:21167500-21170000	chr3R:21175000-21177500	DGRP-57	chr3R:21167500-21170000	33.96008456414074	-2.1378800161260854	0.4382220105589456	-4.8785318049160775	1.068784316370176e-06	0.0009649876165860913
chr3R:21167500-21170000	chr3R:21177500-21180000	DGRP-57	chr3R:21167500-21170000	31.003128338011404	-1.894569756629598	0.45787337129808653	-4.1377592045993605	3.5071414693905365e-05	0.01478108066941228
chr3R:21410000-21412500	chr3R:21417500-21420000	DGRP-57	chr3R:21410000-21412500	19.135977996089487	-2.3472890902058974	0.6114515134643178	-3.838880170410891	0.00012359672893727896	0.030176752656740313
chr3R:21517500-21520000	chr3R:21520000-21522500	DGRP-57	chr3R:21517500-21520000	32.56564695033615	-1.6887119874340046	0.4286762640964395	-3.9393643382459222	8.169778297089534e-05	0.0240337201740504
chr3R:21912500-21915000	chr3R:21915000-21917500	DGRP-57	chr3R:21912500-21915000	21.51280224917696	-2.1292081482828613	0.5581126106795113	-3.815015298956451	0.0001361744967123892	0.03230142491875671
chr3R:21927500-21930000	chr3R:21932500-21935000	DGRP-57	chr3R:21927500-21930000	17.20678174092583	-2.7044222023691518	0.6877359366157851	-3.9323555137704274	8.411753943974924e-05	0.024587239252018167
chr3R:22275000-22277500	chr3R:22280000-22282500	DGRP-57	chr3R:22275000-22277500	16.406161531412128	-2.4268017113446994	0.6690182150423004	-3.627407530587577	0.0002862812513928265	0.04502243243720321
chr3R:22377500-22380000	chr3R:22382500-22385000	DGRP-57	chr3R:22377500-22380000	31.77964203685405	-1.57153047104671	0.4248973940819481	-3.6986116952828754	0.00021678194992840607	0.039902814207228715
chr3R:22450000-22452500	chr3R:22452500-22455000	DGRP-57	chr3R:22450000-22452500	41.28624981596074	-8.61724515333837	1.4690121237303715	-5.866013638781932	4.463970935276113e-09	6.275093223136338e-06
chr3R:22727500-22730000	chr3R:22730000-22732500	DGRP-57	chr3R:22727500-22730000	11.885648709025377	-3.683068772249768	1.0027334826752214	-3.6730286121728013	0.00023969263303690353	0.041059518798877655
chr3R:22880000-22882500	chr3R:22882500-22885000	DGRP-57	chr3R:22880000-22882500	38.91340744839899	-8.531806306581945	1.4710183252764921	-5.799932033462812	6.634180317877124e-09	8.96711534273676e-06
chr3R:22880000-22882500	chr3R:22885000-22887500	DGRP-57	chr3R:22880000-22882500	24.28336386206369	-6.391946203805299	1.4901472715979776	-4.289472809590704	1.7909773704614998e-05	0.009525310017365196
chr3R:22952500-22955000	chr3R:22955000-22957500	DGRP-57	chr3R:22952500-22955000	10.595384284289432	-6.654912421065815	1.5596453094610636	-4.266939656533461	1.981727346807482e-05	0.010174048669658304
chr3R:22955000-22957500	chr3R:22957500-22960000	DGRP-57	chr3R:22955000-22957500	15.402224504282628	-2.743526107621784	0.7265582910339645	-3.7760578077190123	0.00015933002826282525	0.03482840066130435
chr3R:22957500-22960000	chr3R:22990000-22992500	DGRP-57	chr3R:22957500-22960000	11.45452078435411	-3.626790613039365	1.0060057960665016	-3.605138884109985	0.00031198603739051374	0.04810449850023379
chr3R:23075000-23077500	chr3R:23080000-23082500	DGRP-57	chr3R:23075000-23077500	21.727836649326537	-2.14744745909656	0.5548901922968835	-3.8700403952132008	0.00010881732128366678	0.028259001004491264
chr3R:23547500-23550000	chr3R:23560000-23562500	DGRP-57	chr3R:23547500-23550000	8.212471732675231	-6.28752921648248	1.5937602361946077	-3.9450910329492843	7.976966813369784e-05	0.023695377642323188
chr3R:23557500-23560000	chr3R:23560000-23562500	DGRP-57	chr3R:23557500-23560000	344.35052241104574	-8.646169902934078	0.8359859220569082	-10.342482660067457	4.526561494272049e-25	5.04390331149179e-21
chr3R:23665000-23667500	chr3R:23672500-23675000	DGRP-57	chr3R:23665000-23667500	14.76437684588283	-2.6708854988782065	0.7435370276352208	-3.592135158853908	0.0003279796557482708	0.04875059614917503
chr3R:24060000-24062500	chr3R:24062500-24065000	DGRP-57	chr3R:24060000-24062500	29.347741292727374	-1.7125742260163794	0.4521521929811088	-3.787605705780425	0.00015210597958992394	0.03358674999007881
chr3R:24062500-24065000	chr3R:24075000-24077500	DGRP-57	chr3R:24062500-24065000	6.705654768897926	-5.994834657559987	1.6471771394364767	-3.6394596027546298	0.0002732107924662088	0.04459868457790698
chr3R:24485000-24487500	chr3R:24490000-24492500	DGRP-57	chr3R:24485000-24487500	12.530468342639226	-3.765134794418669	1.006514054464784	-3.7407672329233272	0.00018345936771103246	0.03677712298073479
chr3R:24487500-24490000	chr3R:24495000-24497500	DGRP-57	chr3R:24487500-24490000	20.429340629663837	-2.038368968834561	0.5680467361746293	-3.5883825027522462	0.00033273588675801605	0.04875059614917503
chr3R:24490000-24492500	chr3R:24495000-24497500	DGRP-57	chr3R:24490000-24492500	35.4522400437912	-1.9872562581286042	0.42157397410005204	-4.713896920157052	2.430236371436825e-06	0.0020150187993071803
chr3R:24490000-24492500	chr3R:24500000-24502500	DGRP-57	chr3R:24490000-24492500	16.339284386344858	-2.618877604919095	0.6901128275944229	-3.794854261799349	0.0001477302070365626	0.03305184850955776
chr3R:24722500-24725000	chr3R:24732500-24735000	DGRP-57	chr3R:24722500-24725000	23.019314505679937	-1.9019267075615383	0.5223062777791685	-3.641401201701953	0.0002711581849839867	0.04459868457790698
chr3R:25197500-25200000	chr3R:25200000-25202500	DGRP-57	chr3R:25197500-25200000	13.965946120864409	-3.1326675250550653	0.8194731502570688	-3.822782386552076	0.00013195422651793743	0.031496591417324124
chr3R:25725000-25727500	chr3R:25735000-25737500	DGRP-57	chr3R:25725000-25727500	33.06169386242256	-8.296837396474846	1.482641275291763	-5.595984365700425	2.1937347120756585e-08	2.694159803290788e-05
chr3R:25772500-25775000	chr3R:25775000-25777500	DGRP-57	chr3R:25772500-25775000	16.12197743020571	-2.5972644628125985	0.6896984075531962	-3.765797389654365	0.00016601838372221002	0.03507748958083585
chr3R:25775000-25777500	chr3R:25787500-25790000	DGRP-57	chr3R:25775000-25777500	26.46754120507339	-1.8606804017422316	0.48493182403765145	-3.836993798942268	0.00012454961583629478	0.030299048424576036
chr3R:25800000-25802500	chr3R:25802500-25805000	DGRP-57	chr3R:25800000-25802500	28.128769865448305	-1.7954752908511582	0.4661834802280436	-3.8514348255602346	0.0001174277835895406	0.03000444059448206
chr3R:25802500-25805000	chr3R:25807500-25810000	DGRP-57	chr3R:25802500-25805000	16.273796120579835	-3.7264035309759524	0.8568148289275116	-4.349135198372267	1.3667543623988256e-05	0.007735404468263591
chr3R:25802500-25805000	chr3R:25810000-25812500	DGRP-57	chr3R:25802500-25805000	11.955211236506633	-3.2402000519537335	0.9046618194458584	-3.5816699481564123	0.00034140493711700255	0.049125643516956426
chr3R:25957500-25960000	chr3R:25965000-25967500	DGRP-57	chr3R:25957500-25960000	17.130789324244482	-2.9194257274708835	0.7071226748864236	-4.128598659263465	3.649808294243034e-05	0.015144848024519328
chr3R:26035000-26037500	chr3R:26040000-26042500	DGRP-57	chr3R:26035000-26037500	23.671694388617045	-2.2975977908686303	0.5419962979446749	-4.239139270104685	2.243784311079285e-05	0.011130217769548003
chr3R:26122500-26125000	chr3R:26132500-26135000	DGRP-57	chr3R:26122500-26125000	29.493259353490945	-2.057007526918488	0.4678687483984623	-4.39654824982375	1.0998592061692738e-05	0.006699741027617177
chr3R:26222500-26225000	chr3R:26225000-26227500	DGRP-57	chr3R:26222500-26225000	20.660508464736797	-2.4770655898163216	0.6004825159720817	-4.125125251659264	3.705330525392712e-05	0.015264324603249677
chr3R:26375000-26377500	chr3R:26385000-26387500	DGRP-57	chr3R:26375000-26377500	21.395015250977234	-4.581826270440144	0.9247947685083004	-4.954424945364535	7.254451096050098e-07	0.0006791519002644163
chr3R:26387500-26390000	chr3R:26410000-26412500	DGRP-57	chr3R:26387500-26390000	18.58513210790229	-4.369502249893034	0.9384086055245517	-4.656289620714389	3.2195894507467943e-06	0.002510065557813532
chr3R:26510000-26512500	chr3R:26517500-26520000	DGRP-57	chr3R:26510000-26512500	27.889709881441817	-8.051252917498427	1.4848952678331586	-5.42210153935453	5.8902405655607035e-08	6.829973133354054e-05
chr3R:26627500-26630000	chr3R:26630000-26632500	DGRP-57	chr3R:26627500-26630000	15.192560868961031	-2.7196707261891784	0.7294406540982292	-3.728433164383154	0.0001926739927953014	0.03751762289459566
chr3R:26632500-26635000	chr3R:26637500-26640000	DGRP-57	chr3R:26632500-26635000	21.2260620251461	-2.235716268001381	0.5766165864768995	-3.8773013479572334	0.000105621504391537	0.02781218148404219
chr3R:26667500-26670000	chr3R:26690000-26692500	DGRP-57	chr3R:26667500-26670000	6.484448998727337	-5.946652412243871	1.6352806663625357	-3.6364720347800654	0.0002763976345916476	0.04459868457790698
chr3R:26842500-26845000	chr3R:26845000-26847500	DGRP-57	chr3R:26842500-26845000	26.040203975283475	-2.124552358142091	0.503571236828406	-4.218970828284303	2.4542002129671205e-05	0.011782530197077772
chr3R:26842500-26845000	chr3R:26847500-26850000	DGRP-57	chr3R:26842500-26845000	23.452327207572157	-1.935912780543577	0.5197681508167226	-3.7245698442692894	0.00019564854097907204	0.03751762289459566
chr3R:26937500-26940000	chr3R:26945000-26947500	DGRP-57	chr3R:26937500-26940000	22.090486218544466	-2.3064971168476713	0.564151104496644	-4.0884385379438575	4.342865753156145e-05	0.016972432036964614
chr3R:27005000-27007500	chr3R:27015000-27017500	DGRP-57	chr3R:27005000-27007500	128.89632353608448	-5.986979222123315	0.562286280439658	-10.647564115279549	1.7898736631167567e-26	2.2714441440496063e-22
chr3R:27080000-27082500	chr3R:27087500-27090000	DGRP-57	chr3R:27080000-27082500	13.824502321817073	-2.818962798018869	0.7761897226508144	-3.631796087677703	0.00028145548509091753	0.04485018188460115
chr3R:27087500-27090000	chr3R:27092500-27095000	DGRP-57	chr3R:27087500-27090000	14.469864041444879	-2.8949793744529075	0.7667165869516057	-3.7758141974769033	0.00015948584603400661	0.034829131994861484
chr3R:27200000-27202500	chr3R:27205000-27207500	DGRP-57	chr3R:27200000-27202500	31.794128073296108	-1.5709851833596506	0.43321712990801675	-3.6263228642256404	0.0002874858680400587	0.04518077268211668
chr3R:27235000-27237500	chr3R:27237500-27240000	DGRP-57	chr3R:27235000-27237500	14.542241210929664	-2.647686122315281	0.735022784540729	-3.6021823785634877	0.00031555684335695316	0.04862225426617682
chr3R:27342500-27345000	chr3R:27350000-27352500	DGRP-57	chr3R:27342500-27345000	13.834923401239113	-7.039879799514811	1.5287454132623333	-4.605004691063472	4.1245656306884585e-06	0.0030639754950743067
chr3R:27395000-27397500	chr3R:27397500-27400000	DGRP-57	chr3R:27395000-27397500	21.944259928778358	-2.5819522645114525	0.596334494288245	-4.329704703051165	1.493094223394101e-05	0.008349247659799332
chr3R:27427500-27430000	chr3R:27435000-27437500	DGRP-57	chr3R:27427500-27430000	24.469453768031972	-2.1201773440645617	0.523899238584303	-4.0469181627249	5.189637473171384e-05	0.01882846553791229
chr3R:27455000-27457500	chr3R:27462500-27465000	DGRP-57	chr3R:27455000-27457500	23.164786378348257	-2.0235499842671207	0.5285765384892087	-3.828300798311791	0.00012903100261531152	0.031003541605909617
chr3R:27462500-27465000	chr3R:27465000-27467500	DGRP-57	chr3R:27462500-27465000	30.287708192983636	-2.194897320845299	0.4686628699116913	-4.683318141372873	2.822678901902926e-06	0.002262396948148191
chr3R:27737500-27740000	chr3R:27750000-27752500	DGRP-57	chr3R:27737500-27740000	7.998650764143109	-6.249380856877955	1.595586836931096	-3.9166660893855374	8.978196788262869e-05	0.0255024522144769
chr3R:27755000-27757500	chr3R:27757500-27760000	DGRP-57	chr3R:27755000-27757500	6.26727130217773	-5.897554031454531	1.6452200584737924	-3.5846596940505733	0.0003375179992510613	0.04875059614917503
chr3R:27790000-27792500	chr3R:27792500-27795000	DGRP-57	chr3R:27790000-27792500	29.83021089271484	-8.148353534344023	1.4811484088710356	-5.501375476988751	3.76839717256412e-08	4.4717562697674574e-05
chr3R:27805000-27807500	chr3R:27810000-27812500	DGRP-57	chr3R:27805000-27807500	17.5561125172239	-2.3634038796868215	0.6400934365362981	-3.6922795091850604	0.0002222530051202531	0.040703745704872944
chr3R:28027500-28030000	chr3R:28040000-28042500	DGRP-57	chr3R:28027500-28030000	6.486463035537828	-5.947006955123999	1.6366573831055538	-3.6336297483591626	0.0002794618126138457	0.04459868457790698
chr3R:28052500-28055000	chr3R:28055000-28057500	DGRP-57	chr3R:28052500-28055000	13.02607159679865	-3.379125725316499	0.8947639523989211	-3.7765554996452866	0.0001590121401877883	0.03477555162951306
chr3R:28087500-28090000	chr3R:28097500-28100000	DGRP-57	chr3R:28087500-28090000	14.967068505990378	-2.6968994120675025	0.7299563708141518	-3.694603567963294	0.00022023011609044552	0.04047228906153051
chr3R:28097500-28100000	chr3R:28100000-28102500	DGRP-57	chr3R:28097500-28100000	11.231171717783488	-3.597624972161838	1.0045515211906444	-3.581324497819439	0.0003418567425803698	0.04917516673757089
chr3R:28107500-28110000	chr3R:28112500-28115000	DGRP-57	chr3R:28107500-28110000	14.75539083385829	-2.672098273390494	0.7309345190713862	-3.655728664703446	0.00025645249666946343	0.043201560168110026
chr3R:28112500-28115000	chr3R:28115000-28117500	DGRP-57	chr3R:28112500-28115000	14.825800154627833	-3.229511014515418	0.8136087989035766	-3.969365890422429	7.206415225842831e-05	0.022411951352371205
chr3R:28115000-28117500	chr3R:28120000-28122500	DGRP-57	chr3R:28115000-28117500	6.9161190094125615	-6.0396587416817	1.6232925390820994	-3.720622497961373	0.00019873231654607114	0.03751762289459566
chr3R:28137500-28140000	chr3R:28140000-28142500	DGRP-57	chr3R:28137500-28140000	12.608216276951989	-3.323470122886404	0.9052542575841617	-3.671311231118314	0.0002413092731343628	0.04124140484944013
chr3R:28172500-28175000	chr3R:28180000-28182500	DGRP-57	chr3R:28172500-28175000	186.4674618976506	-7.016717137039834	0.6540852756665738	-10.72752651386189	7.559251089442295e-27	9.86717683849005e-23
chr3R:28252500-28255000	chr3R:28255000-28257500	DGRP-57	chr3R:28252500-28255000	177.6008178810078	-8.274921325528197	1.0263122202160744	-8.06277189585255	7.458361611935161e-16	3.097654206970078e-12
chr3R:28280000-28282500	chr3R:28282500-28285000	DGRP-57	chr3R:28280000-28282500	13.757671364845056	-4.5279263680805055	1.1375702550358384	-3.9803487723383344	6.881423097481873e-05	0.021651791149397186
chr3R:28405000-28407500	chr3R:28412500-28415000	DGRP-57	chr3R:28405000-28407500	14.115446067153709	-3.5042760184152253	0.8773044097150524	-3.994367268202163	6.486724785836898e-05	0.021350998551388035
chr3R:28405000-28407500	chr3R:28417500-28420000	DGRP-57	chr3R:28405000-28407500	20.508064616854426	-2.316092022063742	0.5853593290369228	-3.9567013066561203	7.599185208084032e-05	0.023425818519603434
chr3R:28415000-28417500	chr3R:28417500-28420000	DGRP-57	chr3R:28415000-28417500	15.401294639500051	-2.7452937382181024	0.7323473504287054	-3.748622476221219	0.00017780850132614501	0.035943988543080216
chr3R:28652500-28655000	chr3R:28665000-28667500	DGRP-57	chr3R:28652500-28655000	43.78660991978143	-1.5500396711198554	0.3555189681786969	-4.359935221067441	1.301009521994493e-05	0.007476451688162039
chr3R:28757500-28760000	chr3R:28770000-28772500	DGRP-57	chr3R:28757500-28760000	9.728016189298	-6.531771934881464	1.5667851763336347	-4.1689007743653645	3.06072191831308e-05	0.013751588105245335
chr3R:28902500-28905000	chr3R:28907500-28910000	DGRP-57	chr3R:28902500-28905000	18.053988327372895	-2.2470104005060043	0.6205879871493488	-3.620776500730501	0.0002937201649661582	0.045744737583083526
chr3R:29077500-29080000	chr3R:29080000-29082500	DGRP-57	chr3R:29077500-29080000	241.94033726159196	-5.444670589447177	0.3433407722359497	-15.857920263852337	1.2393034021303974e-56	5.661869129938913e-51
chr3R:29382500-29385000	chr3R:29385000-29387500	DGRP-57	chr3R:29382500-29385000	16.624598847674438	-3.122106806263838	0.7526559253529855	-4.148119613619745	3.3521725392927596e-05	0.014655217168696182
chr3R:29395000-29397500	chr3R:29397500-29400000	DGRP-57	chr3R:29395000-29397500	24.525330864264205	-2.0175512838816467	0.5145853390025007	-3.9207321525960577	8.828034315055032e-05	0.0255024522144769
chr3R:29405000-29407500	chr3R:29407500-29410000	DGRP-57	chr3R:29405000-29407500	24.344953313797273	-4.0023556903937045	0.74951475163655	-5.339929176383311	9.298289904700833e-08	0.00010386326228781707
chr3R:29507500-29510000	chr3R:29515000-29517500	DGRP-57	chr3R:29507500-29510000	22.083055228810743	-1.9365027589543855	0.5393713396593401	-3.5902959919551067	0.00033030266548505035	0.04875059614917503
chr3R:29512500-29515000	chr3R:29515000-29517500	DGRP-57	chr3R:29512500-29515000	28.189263309410727	-1.9767022551796878	0.4791148554162182	-4.125737770043638	3.695481569334078e-05	0.015237491103649798
chr3R:29527500-29530000	chr3R:29530000-29532500	DGRP-57	chr3R:29527500-29530000	15.83430734139227	-2.7911332820881958	0.7296986805126155	-3.825049101263848	0.0001307460254241174	0.031224515645183925
chr3R:29530000-29532500	chr3R:29535000-29537500	DGRP-57	chr3R:29530000-29532500	15.832964650185275	-2.7910057710026788	0.7257605601858607	-3.8456288810843176	0.000120243641316547	0.03015860796436969
chr3R:29530000-29532500	chr3R:29537500-29540000	DGRP-57	chr3R:29530000-29532500	13.314154512036508	-3.0578953008378873	0.8296024540944056	-3.6859766816575865	0.00022782721227338065	0.040703745704872944
chr3R:29642500-29645000	chr3R:29645000-29647500	DGRP-57	chr3R:29642500-29645000	45.4004977861252	-1.874815293897888	0.3737059969141062	-5.016818861295398	5.253405461092394e-07	0.0005052769611682547
chr3R:29642500-29645000	chr3R:29667500-29670000	DGRP-57	chr3R:29642500-29645000	23.661190237700715	-1.953266512914459	0.5195396042861138	-3.7596104258469247	0.00017017815058609632	0.03514801975525017
chr3R:29642500-29645000	chr3R:29670000-29672500	DGRP-57	chr3R:29642500-29645000	17.059837917460978	-2.4924890871384684	0.6629608500430482	-3.75963239303893	0.00017016320916308996	0.03514801975525017
chr3R:29667500-29670000	chr3R:29670000-29672500	DGRP-57	chr3R:29667500-29670000	19.20004049915323	-2.20280054799976	0.6031656199855508	-3.6520658257221776	0.000260139178483468	0.04363739827384905
chr3R:29880000-29882500	chr3R:29890000-29892500	DGRP-57	chr3R:29880000-29882500	17.06672682118074	-3.161430125442886	0.7430335984027194	-4.254760662558103	2.0927274080700292e-05	0.010668362407067773
chr3R:29947500-29950000	chr3R:29950000-29952500	DGRP-57	chr3R:29947500-29950000	17.415515511464854	-2.7270888435119134	0.6792073344009042	-4.0151051164919265	5.941930632492194e-05	0.020283458123987973
chr3R:29950000-29952500	chr3R:29960000-29962500	DGRP-57	chr3R:29950000-29952500	12.170374896245749	-3.2686801792208553	0.9020890776951674	-3.6234561087606947	0.00029069255107024884	0.04557498565181977
chr3R:29970000-29972500	chr3R:29972500-29975000	DGRP-57	chr3R:29970000-29972500	32.04336961330487	-3.352191327838356	0.557996324558807	-6.007550910821582	1.8834667408016756e-09	2.802862318358022e-06
chr3R:29975000-29977500	chr3R:29982500-29985000	DGRP-57	chr3R:29975000-29977500	17.34187872226736	-2.3406272619554316	0.644169866033537	-3.6335559692784094	0.0002795417737429241	0.04459868457790698
chr3R:30077500-30080000	chr3R:30087500-30090000	DGRP-57	chr3R:30077500-30080000	12.382052568377839	-3.297459680294108	0.8980281167596882	-3.671889129921871	0.00024076413515803014	0.04119672734987359
chr3R:30077500-30080000	chr3R:30090000-30092500	DGRP-57	chr3R:30077500-30080000	7.780801721990006	-6.209609281887258	1.6013817899310987	-3.8776569840690107	0.00010546727366444966	0.027803619837891987
chr3R:30082500-30085000	chr3R:30085000-30087500	DGRP-57	chr3R:30082500-30085000	35.50281799731339	-4.06646319982917	0.6241883726261084	-6.514801265394604	7.278595939111633e-11	1.3572620661822864e-07
chr3R:30225000-30227500	chr3R:30240000-30242500	DGRP-57	chr3R:30225000-30227500	30.482922675262213	-1.7080717059427493	0.449146394674589	-3.802928680258614	0.00014299553217275317	0.03250148197261073
chr3R:30237500-30240000	chr3R:30240000-30242500	DGRP-57	chr3R:30237500-30240000	84.66283248909406	-3.3180003029639082	0.33234478272580703	-9.983608816574513	1.7980554979628305e-23	1.6429156734876015e-19
chr3R:30240000-30242500	chr3R:30242500-30245000	DGRP-57	chr3R:30240000-30242500	45.583477647511835	-1.4374657699198317	0.34343208753633286	-4.185589588415373	2.8442685750110833e-05	0.012955430677078649
chr3R:30305000-30307500	chr3R:30315000-30317500	DGRP-57	chr3R:30305000-30307500	15.986751189274642	-3.057006481564684	0.7594233238173287	-4.025431384169622	5.687096216633616e-05	0.020094362648376003
chr3R:30310000-30312500	chr3R:30315000-30317500	DGRP-57	chr3R:30310000-30312500	13.825891201119319	-3.9195434782600267	0.9730340003633086	-4.028167028897817	5.6213402724770916e-05	0.019877398572318974
chr3R:30315000-30317500	chr3R:30325000-30327500	DGRP-57	chr3R:30315000-30317500	146.85797406713573	-9.00236860394559	1.4460382350874172	-6.225539813199593	4.799007634929832e-10	7.886582119015856e-07
chr3R:30315000-30317500	chr3R:30332500-30335000	DGRP-57	chr3R:30315000-30317500	16.266777957270534	-2.8345986143512842	0.7150481114385626	-3.964206840080347	7.364038199735483e-05	0.022824471695338893
chr3R:30332500-30335000	chr3R:30340000-30342500	DGRP-57	chr3R:30332500-30335000	13.603038032467403	-2.794545291523217	0.7818228272805532	-3.574397157529411	0.00035103575311900474	0.0498674885367523
chr3R:30352500-30355000	chr3R:30357500-30360000	DGRP-57	chr3R:30352500-30355000	15.618601595639198	-2.7675225330894886	0.7216587149889377	-3.8349464582187047	0.00012559164991819455	0.030468471055581228
chr3R:30375000-30377500	chr3R:30382500-30385000	DGRP-57	chr3R:30375000-30377500	24.71247774992447	-6.417146184913073	1.488117939444641	-4.312256451466423	1.615968430829265e-05	0.008788925254050325
chr3R:30405000-30407500	chr3R:30412500-30415000	DGRP-57	chr3R:30405000-30407500	14.687842343187524	-2.918416705193239	0.7659334759498888	-3.8102743865241067	0.00013881264131532814	0.03250148197261073
chr3R:30415000-30417500	chr3R:30420000-30422500	DGRP-57	chr3R:30415000-30417500	17.554945273701698	-2.960342836458213	0.7143239452789596	-4.144258156293686	3.409155238234584e-05	0.014770872330566943
chr3R:30452500-30455000	chr3R:30455000-30457500	DGRP-57	chr3R:30452500-30455000	16.334326447941297	-2.620177284242492	0.6890491128379231	-3.802598734146844	0.00014318617228554668	0.03250148197261073
chr3R:30480000-30482500	chr3R:30482500-30485000	DGRP-57	chr3R:30480000-30482500	252.2564427567199	-8.195887109675269	0.8375506276478651	-9.785542317235418	1.298970321143522e-22	1.0789932399041969e-18
chr3R:30587500-30590000	chr3R:30592500-30595000	DGRP-57	chr3R:30587500-30590000	41.99140533349193	-1.3691186718724013	0.365999130491549	-3.740770285529448	0.00018345713931031092	0.03677712298073479
chr3R:30642500-30645000	chr3R:30645000-30647500	DGRP-57	chr3R:30642500-30645000	15.414613432419909	-3.6409613213027305	0.8653550362015409	-4.207476895592657	2.5823779623579043e-05	0.012187836916372622
chr3R:30667500-30670000	chr3R:30672500-30675000	DGRP-57	chr3R:30667500-30670000	12.169032205038754	-3.268533833796292	0.9045925507376124	-3.6132663607843134	0.00030236381029463244	0.0469217486438164
chr3R:30697500-30700000	chr3R:30700000-30702500	DGRP-57	chr3R:30697500-30700000	17.77287738734909	-2.38296882945794	0.644008322435341	-3.7002143395393654	0.00021541744472760457	0.03968362837935835
chr3R:30697500-30700000	chr3R:30705000-30707500	DGRP-57	chr3R:30697500-30700000	14.972697789997437	-2.695476987564862	0.7372032404140565	-3.656355316684344	0.00025582669472276305	0.043127943883522805
chr3R:30700000-30702500	chr3R:30705000-30707500	DGRP-57	chr3R:30700000-30702500	28.479748040227697	-1.9053798342397334	0.4673876221429223	-4.076658738851	4.568746936967957e-05	0.01736985873005911
chr3R:30700000-30702500	chr3R:30710000-30712500	DGRP-57	chr3R:30700000-30702500	25.831340945154917	-2.1091225528232815	0.5060528630059927	-4.167790970087458	3.075657777389e-05	0.013751753975516378
chr3R:30705000-30707500	chr3R:30707500-30710000	DGRP-57	chr3R:30705000-30707500	12.89092842736187	-3.001986956172484	0.8346652274953482	-3.5966359413112303	0.00032235915080898345	0.04875059614917503
chr3R:30705000-30707500	chr3R:30710000-30712500	DGRP-57	chr3R:30705000-30707500	18.486458943251158	-2.2875132454784732	0.6194656424956063	-3.6927201261120755	0.00022186815174101468	0.040703745704872944
chr3R:30727500-30730000	chr3R:30732500-30735000	DGRP-57	chr3R:30727500-30730000	10.596055629892929	-6.6549855849804995	1.5614357482201167	-4.262093776555666	2.0252041862538276e-05	0.010337796193606004
chr3R:30777500-30780000	chr3R:30787500-30790000	DGRP-57	chr3R:30777500-30780000	7.781473067593503	-6.209707310076776	1.6004231713239265	-3.880040867528734	0.00010443891539114421	0.0277852441543922
