	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
DGRP-57_locus2_chr2R:7510000-7512500_chr2R:7512500-7515000	4.2307750537669735	-4.213212520000023	1.4889283048054107	-2.829694691411385	0.004659244230524574	0.045947470688034
DGRP-57_locus2_chr2R:7607500-7610000_chr2R:7612500-7615000	6.974534359432034	-4.94130770382355	1.4789915644632743	-3.340997895154831	0.0008347785589949607	0.034816070278295815
DGRP-57_locus2_chr2R:7662500-7665000_chr2R:7665000-7667500	26.61836666111111	-6.8699627342268395	1.4598049208685906	-4.706082734766492	2.525220682942411e-06	0.000559336381271744
DGRP-57_locus2_chr2R:8087500-8090000_chr2R:8090000-8092500	3.819653615539008	-4.072335140043268	1.495256642240871	-2.7235024577053544	0.006459373500289804	0.04686143008700952
DGRP-57_locus2_chr2R:8100000-8102500_chr2R:8102500-8105000	3.9425827917681415	-4.112573801238643	1.4920904644018584	-2.7562496372411776	0.005846835429364196	0.04649867084003069
DGRP-57_locus2_chr2R:8105000-8107500_chr2R:8112500-8115000	18.460242953670125	-6.340815375401107	1.4618224465720118	-4.337609803619025	1.4404057870980416e-05	0.0021206309511668264
DGRP-57_locus2_chr2R:8430000-8432500_chr2R:8432500-8435000	17.538284005932518	3.473607351288678	0.937978017845946	3.7032929185971444	0.000212818911550284	0.01659895383413637
DGRP-57_locus2_chr2R:8432500-8435000_chr2R:8435000-8437500	3.831167225065946	-4.0745560174217195	1.4940818124319362	-2.7271304579964815	0.0063887774522554145	0.04678308388380842
DGRP-57_locus2_chr2R:8480000-8482500_chr2R:8482500-8485000	4.795645968237699	-4.393934605952223	1.4846419362307386	-2.9595921405182044	0.0030804656853986785	0.044594417362363754
DGRP-57_locus2_chr2R:8562500-8565000_chr2R:8565000-8567500	14.279242866578091	-5.966241531244794	1.4685031200002314	-4.062804804421426	4.8486573183393316e-05	0.005357820816060673
DGRP-57_locus2_chr2R:8645000-8647500_chr2R:8647500-8650000	4.530480925292744	-4.309208112780257	1.4874899190739248	-2.896966263450757	0.00376790271724573	0.0456100280748932
DGRP-57_locus2_chr2R:9230000-9232500_chr2R:9237500-9240000	4.0079439203625835	-4.141432678519984	1.4924005474576505	-2.7750141780469324	0.005519930136631301	0.04642190692389491
DGRP-57_locus2_chr2R:9237500-9240000_chr2R:9240000-9242500	5.925387797179151	-4.69907863461553	1.4797214778532732	-3.175650759244763	0.0014950081630225559	0.04089009336578053
DGRP-57_locus2_chr2R:9395000-9397500_chr2R:9397500-9400000	5.229794625519541	-4.512279115969236	1.4892489215391673	-3.029902557394978	0.0024463265124650357	0.04358674109157012
DGRP-57_locus2_chr2R:9700000-9702500_chr2R:9702500-9705000	5.594861625639753	-4.611189212277483	1.4852016715464855	-3.104756276954646	0.0019043587259613324	0.04237241250303014
DGRP-57_locus2_chr2R:9725000-9727500_chr2R:9732500-9735000	5.137685749304035	-4.498019691110547	1.483133466130917	-3.0327814683088703	0.0024231100498474257	0.04358674109157012
DGRP-57_locus2_chr3L:10102500-10105000_chr3L:10107500-10110000	4.661203182481628	-4.359079523098886	1.4864258216225599	-2.9325913608931935	0.0033614600522005513	0.04481916354307421
DGRP-57_locus2_chr3L:10107500-10110000_chr3L:10110000-10112500	4.5843284443602474	-4.332581225905969	1.4859674555802345	-2.9156636032881353	0.0035493296406638184	0.04511936872923524
DGRP-57_locus2_chr3L:1012500-1015000_chr3L:1027500-1030000	4.30847468718814	2.723657882287502	0.8939377936407623	3.046809187018253	0.0023128447861859697	0.04350870462302732
DGRP-57_locus2_chr3L:10217500-10220000_chr3L:10220000-10222500	15.76118122959295	-2.418004406280074	0.7766416625517705	-3.1134106279276397	0.0018493851181717212	0.04237241250303014
DGRP-57_locus2_chr3L:10225000-10227500_chr3L:10230000-10232500	4.130873096591717	-4.179780850963377	1.4898065595172447	-2.805586285187111	0.005022513223274233	0.04616608837988087
DGRP-57_locus2_chr3L:10230000-10232500_chr3L:10235000-10237500	5.02627018260184	-4.4687938768447815	1.485105029861317	-3.0090759824994255	0.0026204357154491573	0.04423476209630036
DGRP-57_locus2_chr3L:10257500-10260000_chr3L:10260000-10262500	3.8657080536467614	-4.080975871552336	1.4940585975931995	-2.7314697550192735	0.0063052528013244425	0.04678308388380842
DGRP-57_locus2_chr3L:10260000-10262500_chr3L:10265000-10267500	5.006963492115151	-4.452992955439454	1.485044716963132	-2.998558160959408	0.0027126037629446715	0.04423476209630036
DGRP-57_locus2_chr3L:10412500-10415000_chr3L:10415000-10417500	17.491691658105808	-6.2593830739322405	1.4662397366405575	-4.269003845355954	1.9634788435662405e-05	0.0026745192569164198
DGRP-57_locus2_chr3L:10412500-10415000_chr3L:10417500-10420000	16.85773908647345	-6.207495426723635	1.4637222316387088	-4.240897140555171	2.2262814875463938e-05	0.0029037915009845843
DGRP-57_locus2_chr3L:10425000-10427500_chr3L:10427500-10430000	5.106865449290408	-4.480854673425983	1.4851542836636504	-3.017097094028773	0.0025520805354541216	0.044058643131121136
DGRP-57_locus2_chr3L:10490000-10492500_chr3L:10492500-10495000	3.842680834592885	-4.076699372485265	1.4935079847847355	-2.729613376036188	0.006340864138237753	0.04678308388380842
DGRP-57_locus2_chr3L:10620000-10622500_chr3L:10622500-10625000	4.319163401415292	-4.243998734340836	1.4879446509621155	-2.852255782227273	0.004341015464294578	0.045783427866442274
DGRP-57_locus2_chr3L:10712500-10715000_chr3L:10717500-10720000	3.8657080536467614	-4.080975871552336	1.4940585975931995	-2.7314697550192735	0.0063052528013244425	0.04678308388380842
DGRP-57_locus2_chr3L:10715000-10717500_chr3L:10717500-10720000	9.679680284123716	-5.407868935475598	1.4705126485518196	-3.677539897940585	0.00023549424957795527	0.017749838475431094
DGRP-57_locus2_chr3L:10755000-10757500_chr3L:10757500-10760000	3.831167225065946	-4.0745560174217195	1.4940818124319362	-2.7271304579964815	0.0063887774522554145	0.04678308388380842
DGRP-57_locus2_chr3L:10770000-10772500_chr3L:10772500-10775000	5.0147565730749015	-4.466891909605641	1.4866183604607577	-3.0047334463306283	0.002658136873523135	0.04423476209630036
DGRP-57_locus2_chr3L:10882500-10885000_chr3L:10887500-10890000	3.9964303108356454	-4.139217737932669	1.4939959647310956	-2.77056821815291	0.005595857695701037	0.04649867084003069
DGRP-57_locus2_chr3L:10960000-10962500_chr3L:10967500-10970000	4.641896491994939	-4.341907869848349	1.4887792647921416	-2.9164215089028334	0.0035407179936454113	0.04511936872923524
DGRP-57_locus2_chr3L:10965000-10967500_chr3L:10967500-10970000	5.295155754113983	-4.53325868546514	1.4842380745450896	-3.0542665379707077	0.002256115374673518	0.04329903423320906
DGRP-57_locus2_chr3L:11027500-11030000_chr3L:11030000-11032500	4.2961361823614155	-4.240190563623461	1.4886475023587122	-2.848350974226619	0.004394642985573537	0.045783427866442274
DGRP-57_locus2_chr3L:11030000-11032500_chr3L:11037500-11040000	6.720882926014017	-4.885759778883965	1.4776084480618785	-3.3065321095669327	0.0009445852385856154	0.03625924272987546
DGRP-57_locus2_chr3L:11040000-11042500_chr3L:11052500-11055000	3.911762491754515	-4.091006819584349	1.5029419101014576	-2.721999294908332	0.006488828091090967	0.046971167926279415
DGRP-57_locus2_chr3L:11045000-11047500_chr3L:11050000-11052500	3.819653615539008	-4.072335140043268	1.495256642240871	-2.7235024577053544	0.006459373500289804	0.04686143008700952
DGRP-57_locus2_chr3L:11060000-11062500_chr3L:11065000-11067500	4.461399268131114	-4.2978935506998575	1.4893570585757696	-2.8857375240896315	0.003904976756253959	0.0456100280748932
DGRP-57_locus2_chr3L:11062500-11065000_chr3L:11067500-11070000	5.47193244941062	-4.58211176160491	1.4823762948382213	-3.091058442826069	0.0019944437429963847	0.04300639823544441
DGRP-57_locus2_chr3L:11065000-11067500_chr3L:11067500-11070000	15.390946617788233	-2.8599326133692484	0.8760230689749016	-3.2646772838024276	0.0010958885832610303	0.03819144529035765
DGRP-57_locus2_chr3L:11065000-11067500_chr3L:11075000-11077500	5.195253796938727	-4.506390132483348	1.4840984976066853	-3.0364494942556224	0.002393822087307161	0.04358674109157012
DGRP-57_locus2_chr3L:11067500-11070000_chr3L:11070000-11072500	10.712414322124543	-2.9425498412749826	1.0627117353143498	-2.768906885557801	0.005624470710835492	0.04649867084003069
DGRP-57_locus2_chr3L:11075000-11077500_chr3L:11077500-11080000	11.735195781633324	-2.406415584083247	0.8777788845774978	-2.7414826516834356	0.006116259049919659	0.04678308388380842
DGRP-57_locus2_chr3L:1112500-1115000_chr3L:1115000-1117500	4.541994534819683	-4.311193247522799	1.4887082147559922	-2.8959289703586597	0.0037803795604530875	0.0456100280748932
DGRP-57_locus2_chr3L:11127500-11130000_chr3L:11132500-11135000	4.284622572834477	-4.238197021240745	1.4897078084430093	-2.8449854375606454	0.004441345349214707	0.04591008510761715
DGRP-57_locus2_chr3L:11147500-11150000_chr3L:11150000-11152500	4.684230401535505	-4.362696222083512	1.4851430442895484	-2.9375596100714367	0.0033080656877839494	0.0447776088553021
DGRP-57_locus2_chr3L:11230000-11232500_chr3L:11235000-11237500	3.819653615539008	-4.072335140043268	1.495256642240871	-2.7235024577053544	0.006459373500289804	0.04686143008700952
DGRP-57_locus2_chr3L:11232500-11235000_chr3L:11235000-11237500	6.667035406946513	-4.870328754140152	1.4769557344593278	-3.2975455123731536	0.0009753386633586396	0.036411179732838375
DGRP-57_locus2_chr3L:11347500-11350000_chr3L:11350000-11352500	4.937881834953521	-4.442608726468442	1.4850762350762234	-2.9915021340573933	0.0027760859786708746	0.04423476209630036
DGRP-57_locus2_chr3L:11350000-11352500_chr3L:11355000-11357500	4.661203182481628	-4.359079523098886	1.4864258216225599	-2.9325913608931935	0.0033614600522005513	0.04481916354307421
DGRP-57_locus2_chr3L:11425000-11427500_chr3L:11427500-11430000	4.065511967997275	-4.1517628509045075	1.4926159422767993	-2.7815345751777993	0.005410256736850664	0.04642190692389491
DGRP-57_locus2_chr3L:11427500-11430000_chr3L:11432500-11435000	4.353704229996107	-4.249920621504132	1.4903168787191163	-2.851689249575442	0.004348759088670842	0.045783427866442274
DGRP-57_locus2_chr3L:11497500-11500000_chr3L:11507500-11510000	17.57635947718694	-6.2686187369732975	1.4625512769551763	-4.28608475869897	1.8184962906323606e-05	0.0025260146355724593
DGRP-57_locus2_chr3L:1152500-1155000_chr3L:1162500-1165000	7.785263626361026	-5.094753237306	1.473921784271769	-3.4565967418842383	0.0005470428090015161	0.029175418706107976
DGRP-57_locus2_chr3L:11530000-11532500_chr3L:11532500-11535000	4.084818658483964	-4.17148187473732	1.4936639714881927	-2.7927846921159367	0.005225646139050816	0.04642190692389491
DGRP-57_locus2_chr3L:11575000-11577500_chr3L:11577500-11580000	12.269246396090425	-2.479145552914487	0.8804822918415798	-2.8156677038094773	0.004867598455172426	0.04616608837988087
DGRP-57_locus2_chr3L:11605000-11607500_chr3L:11607500-11610000	3.977123620348957	-4.11903630882283	1.4946289467081595	-2.755892235256642	0.005853227807312538	0.04649867084003069
DGRP-57_locus2_chr3L:11627500-11630000_chr3L:11635000-11637500	5.306669363640921	-4.535123612297828	1.4856918882147456	-3.0525330644077058	0.002269187302683118	0.04329903423320906
DGRP-57_locus2_chr3L:11635000-11637500_chr3L:11640000-11642500	10.754396207839735	-2.9376842172371345	1.0758309350176192	-2.7306188376048355	0.006321553735972609	0.04678308388380842
DGRP-57_locus2_chr3L:11635000-11637500_chr3L:11645000-11647500	6.709369316487079	-4.884315787056547	1.4784205879522676	-3.3037390218041542	0.0009540460136202318	0.036310607297018314
DGRP-57_locus2_chr3L:11640000-11642500_chr3L:11642500-11645000	10.864451468156332	-2.954832232014097	1.0596232596491593	-2.7885686776944105	0.005294152116644191	0.04642190692389491
DGRP-57_locus2_chr3L:11730000-11732500_chr3L:11735000-11737500	4.153900315645593	-4.183803227416046	1.4909144711960232	-2.8061993549903415	0.00501296676430632	0.04616608837988087
DGRP-57_locus2_chr3L:11760000-11762500_chr3L:11762500-11765000	4.265315882347789	-4.219390200073911	1.4921016345672795	-2.8278168874853926	0.004686660545314405	0.045947470688034
DGRP-57_locus2_chr3L:11775000-11777500_chr3L:11780000-11782500	4.2307750537669735	-4.213212520000023	1.4889283048054107	-2.829694691411385	0.004659244230524574	0.045947470688034
DGRP-57_locus2_chr3L:11782500-11785000_chr3L:11785000-11787500	4.565021753873559	-4.315599407410402	1.492737892392362	-2.8910630790606735	0.0038394104867974827	0.0456100280748932
DGRP-57_locus2_chr3L:11790000-11792500_chr3L:11792500-11795000	12.796034423775085	-4.297562324148019	1.4625535943501375	-2.9383964736400463	0.003299148216308061	0.0447776088553021
DGRP-57_locus2_chr3L:11800000-11802500_chr3L:11812500-11815000	4.384524530009734	-4.270370977629619	1.4882165767006683	-2.869455322891849	0.0041117941646025575	0.0456100280748932
DGRP-57_locus2_chr3L:11802500-11805000_chr3L:11807500-11810000	3.9195555727142652	-4.108391338554075	1.4931320759044355	-2.7515257389842738	0.0059318358078521245	0.04649867084003069
DGRP-57_locus2_chr3L:11832500-11835000_chr3L:11835000-11837500	4.861007096832141	-4.417685855870207	1.4843761076197692	-2.9761229874240342	0.002919177664893484	0.044235431899137846
DGRP-57_locus2_chr3L:11850000-11852500_chr3L:11852500-11855000	4.238568134726724	-4.2286026469491595	1.50016231621693	-2.818763410623951	0.004820903730260243	0.04616608837988087
DGRP-57_locus2_chr3L:11870000-11872500_chr3L:11872500-11875000	4.953115973047648	-4.432882600155742	1.4924511811721342	-2.9702027483902462	0.002976032625893551	0.04441490685931487
DGRP-57_locus2_chr3L:11897500-11900000_chr3L:11900000-11902500	4.077025577524214	-4.154031227951155	1.4942977681941065	-2.7799219917000864	0.005437195797445981	0.04642190692389491
DGRP-57_locus2_chr3L:11897500-11900000_chr3L:11902500-11905000	4.595842053887186	-4.334376212254457	1.4857041678069103	-2.9173884721966905	0.0035297585434689947	0.04511936872923524
DGRP-57_locus2_chr3L:11907500-11910000_chr3L:11910000-11912500	5.6947635828150105	-4.636334015299982	1.4857298530065388	-3.1205767360182253	0.0018049726399468886	0.04237241250303014
DGRP-57_locus2_chr3L:11922500-11925000_chr3L:11925000-11927500	3.9310691822412034	-4.110504981037432	1.4923373877756059	-2.754407290675951	0.005879854571325954	0.04649867084003069
DGRP-57_locus2_chr3L:11925000-11927500_chr3L:11927500-11930000	5.77163832093639	-4.657367594835949	1.4828739857296134	-3.1407709890765942	0.0016850373781417927	0.042025272059053764
DGRP-57_locus2_chr3L:11925000-11927500_chr3L:11932500-11935000	4.595842053887186	-4.334376212254457	1.4857041678069103	-2.9173884721966905	0.0035297585434689947	0.04511936872923524
DGRP-57_locus2_chr3L:11945000-11947500_chr3L:11947500-11950000	6.033082835314158	-4.733413390268502	1.483311586489722	-3.1911119911563506	0.0014172633267123375	0.040243738608911714
DGRP-57_locus2_chr3L:11952500-11955000_chr3L:11955000-11957500	5.660222754234196	-4.6310116222666755	1.4816302285830805	-3.125619019460359	0.001774312542060193	0.04232242922680106
DGRP-57_locus2_chr3L:12035000-12037500_chr3L:12037500-12040000	4.365217839523045	-4.252120274408375	1.492120197963503	-2.8497169867493346	0.004375814647161756	0.045783427866442274
DGRP-57_locus2_chr3L:12037500-12040000_chr3L:12042500-12045000	5.206767406465665	-4.508224953327748	1.485371994683821	-3.0350814270517983	0.002404707542852872	0.04358674109157012
DGRP-57_locus2_chr3L:12050000-12052500_chr3L:12052500-12055000	4.715050701549131	-4.380524327609722	1.4923528475701735	-2.9353140812121112	0.0033321022457308497	0.04477984797193853
DGRP-57_locus2_chr3L:1207500-1210000_chr3L:1212500-1215000	11.059087770822343	-4.073147541908424	1.4648006642404927	-2.7806838441190727	0.0054244535949763886	0.04642190692389491
DGRP-57_locus2_chr3L:12085000-12087500_chr3L:12087500-12090000	4.384524530009734	-4.270370977629619	1.4882165767006683	-2.869455322891849	0.0041117941646025575	0.0456100280748932
DGRP-57_locus2_chr3L:1217500-1220000_chr3L:1225000-1227500	5.502752749424246	-4.598023430851291	1.482106867921908	-3.1023562000615197	0.0019198679680655075	0.042582619573155255
DGRP-57_locus2_chr3L:12202500-12205000_chr3L:12205000-12207500	7.427989707200565	-5.032795303064584	1.4791880262471369	-3.402404030969167	0.0006679580980171657	0.03216993492046826
DGRP-57_locus2_chr3L:12317500-12320000_chr3L:12320000-12322500	4.33847009190198	-4.2614012689691245	1.4968052710136455	-2.8469977701797364	0.004413367150884608	0.045869114323430556
DGRP-57_locus2_chr3L:1235000-1237500_chr3L:1237500-1240000	4.33067701094223	-4.245901241198541	1.488264339583137	-2.852921438934577	0.004331932941710418	0.045783427866442274
DGRP-57_locus2_chr3L:12477500-12480000_chr3L:12480000-12482500	3.8887352727006386	-4.085604872587268	1.4970136665901332	-2.7291700562048806	0.006349395172520634	0.04678308388380842
DGRP-57_locus2_chr3L:12480000-12482500_chr3L:12485000-12487500	3.842680834592885	-4.076699372485265	1.4935079847847355	-2.729613376036188	0.006340864138237753	0.04678308388380842
DGRP-57_locus2_chr3L:12487500-12490000_chr3L:12490000-12492500	4.964629582574586	-4.435364813633028	1.495676688937392	-2.9654569376113944	0.0030223365426567924	0.044594417362363754
DGRP-57_locus2_chr3L:12492500-12495000_chr3L:12495000-12497500	4.695744011062443	-4.3644560445290725	1.485096826269649	-2.9388360188553917	0.003294473275139691	0.0447776088553021
DGRP-57_locus2_chr3L:12502500-12505000_chr3L:12505000-12507500	4.572814834833309	-4.330744741086829	1.4866431844283337	-2.913103013856114	0.003578565277880956	0.045236192907259706
DGRP-57_locus2_chr3L:12512500-12515000_chr3L:12515000-12517500	4.826466268251326	-4.412075446522528	1.487968323715355	-2.9651675887198174	0.003025180804176998	0.044594417362363754
DGRP-57_locus2_chr3L:1252500-1255000_chr3L:1255000-1257500	6.336509235407116	-4.792517831488639	1.4807093774426923	-3.2366363747663396	0.0012094742007979437	0.03879242661280857
DGRP-57_locus2_chr3L:1255000-1257500_chr3L:1260000-1262500	3.8541944441198233	-4.078820952348169	1.493500939790281	-2.7310467932620925	0.006313350699810729	0.04678308388380842
DGRP-57_locus2_chr3L:12600000-12602500_chr3L:12602500-12605000	4.253802272820851	-4.217220589928534	1.4905184374620353	-2.829364926950761	0.004664048321553026	0.045947470688034
DGRP-57_locus2_chr3L:12707500-12710000_chr3L:12710000-12712500	4.073305048957025	-4.169072703509927	1.496134961287068	-2.7865619154594397	0.005327044052467722	0.04642190692389491
DGRP-57_locus2_chr3L:1272500-1275000_chr3L:1277500-1280000	4.630382882468	-4.339896335473507	1.4873464544625876	-2.9178785631634234	0.003524215703101629	0.04511936872923524
DGRP-57_locus2_chr3L:12850000-12852500_chr3L:12852500-12855000	5.725583882828637	-4.650961741640902	1.4801811615457048	-3.142157097029971	0.001677080265062475	0.042025272059053764
DGRP-57_locus2_chr3L:12857500-12860000_chr3L:12860000-12862500	11.270405294699794	-4.100886501340916	1.4651739194242273	-2.798907656609429	0.0051275799123507	0.046280926400517806
DGRP-57_locus2_chr3L:12902500-12905000_chr3L:12905000-12907500	4.664923711048816	-4.3464026047791515	1.4932724631355667	-2.9106561006640375	0.0036067075227284354	0.045451099322289426
DGRP-57_locus2_chr3L:12962500-12965000_chr3L:12965000-12967500	6.932200449891468	-4.928148156358353	1.4761587529358355	-3.338494688702744	0.0008423364064467347	0.034816070278295815
DGRP-57_locus2_chr3L:13007500-13010000_chr3L:13010000-13012500	11.196337946081327	-3.003928907593262	1.0678765008551934	-2.8129927994366475	0.004908275024649929	0.04616608837988087
DGRP-57_locus2_chr3L:1310000-1312500_chr3L:1312500-1315000	10.530204768049746	-2.906967651444634	1.05804633821738	-2.7474861416205627	0.006005404676300182	0.04671788706655733
DGRP-57_locus2_chr3L:13135000-13137500_chr3L:13142500-13145000	3.9425827917681415	-4.112573801238643	1.4920904644018584	-2.7562496372411776	0.005846835429364196	0.04649867084003069
DGRP-57_locus2_chr3L:13175000-13177500_chr3L:13177500-13180000	4.972422663534336	-4.447792482276096	1.483435727963482	-2.9983048125598253	0.002714859955298473	0.04423476209630036
DGRP-57_locus2_chr3L:13282500-13285000_chr3L:13290000-13292500	3.8887352727006386	-4.085604872587268	1.4970136665901332	-2.7291700562048806	0.006349395172520634	0.04678308388380842
DGRP-57_locus2_chr3L:13287500-13290000_chr3L:13290000-13292500	4.084818658483964	-4.17148187473732	1.4936639714881927	-2.7927846921159367	0.005225646139050816	0.04642190692389491
DGRP-57_locus2_chr3L:13297500-13300000_chr3L:13300000-13302500	4.518967315765806	-4.307317736307764	1.4867314405476666	-2.897172696314998	0.0037654241563153364	0.0456100280748932
DGRP-57_locus2_chr3L:13302500-13305000_chr3L:13310000-13312500	4.042484748943398	-4.147577494810961	1.4909721419376625	-2.7817940913508843	0.005405932656597783	0.04642190692389491
DGRP-57_locus2_chr3L:13392500-13395000_chr3L:13400000-13402500	3.842680834592885	-4.076699372485265	1.4935079847847355	-2.729613376036188	0.006340864138237753	0.04678308388380842
DGRP-57_locus2_chr3L:13400000-13402500_chr3L:13402500-13405000	4.565021753873559	-4.315599407410402	1.492737892392362	-2.8910630790606735	0.0038394104867974827	0.0456100280748932
DGRP-57_locus2_chr3L:13515000-13517500_chr3L:13517500-13520000	11.686959591705918	-4.1603228938359225	1.4637885552621424	-2.8421611023532507	0.004480884242308515	0.045947470688034
DGRP-57_locus2_chr3L:13847500-13850000_chr3L:13852500-13855000	3.988637229875895	-4.121446849373575	1.4966924433811282	-2.75370325252859	0.005892516897034658	0.04649867084003069
DGRP-57_locus2_chr3L:1385000-1387500_chr3L:1387500-1390000	4.03097113941646	-4.1455615302936035	1.490929662605309	-2.7805211971230666	0.005427171647526397	0.04642190692389491
DGRP-57_locus2_chr3L:1385000-1387500_chr3L:1390000-1392500	4.03876422037621	-4.160336882952863	1.5089076637711498	-2.7571845400765658	0.005830143806999147	0.04649867084003069
DGRP-57_locus2_chr3L:13855000-13857500_chr3L:13857500-13860000	4.173207006132282	-4.203002950169275	1.493500735966909	-2.814195432885545	0.004889949000928686	0.04616608837988087
DGRP-57_locus2_chr3L:13932500-13935000_chr3L:13940000-13942500	4.972422663534336	-4.447792482276096	1.483435727963482	-2.9983048125598253	0.002714859955298473	0.04423476209630036
DGRP-57_locus2_chr3L:1402500-1405000_chr3L:1405000-1407500	4.388245058576922	-4.2571040611912725	1.497729755544876	-2.842371292571758	0.004477930765619979	0.045947470688034
DGRP-57_locus2_chr3L:1405000-1407500_chr3L:1410000-1412500	4.684230401535505	-4.362696222083512	1.4851430442895484	-2.9375596100714367	0.0033080656877839494	0.0447776088553021
DGRP-57_locus2_chr3L:14055000-14057500_chr3L:14057500-14060000	5.226074096952353	-4.523265272032241	1.4830269392146598	-3.0500223242253077	0.00228824356786134	0.04329903423320906
DGRP-57_locus2_chr3L:14062500-14065000_chr3L:14065000-14067500	3.9656100108220182	-4.116787334634692	1.4932081471832126	-2.7570083530555323	0.005833286136167888	0.04649867084003069
DGRP-57_locus2_chr3L:14065000-14067500_chr3L:14070000-14072500	5.141406277871223	-4.48704733139951	1.4911343891160522	-3.009150190721201	0.002619795721901949	0.04423476209630036
DGRP-57_locus2_chr3L:14065000-14067500_chr3L:14072500-14075000	4.196234225186159	-4.207349529215745	1.4901016435768597	-2.823531902908561	0.004749769856978014	0.045967414520208597
DGRP-57_locus2_chr3L:14067500-14070000_chr3L:14070000-14072500	4.565021753873559	-4.315599407410402	1.492737892392362	-2.8910630790606735	0.0038394104867974827	0.0456100280748932
DGRP-57_locus2_chr3L:14070000-14072500_chr3L:14072500-14075000	10.419054448441207	-3.991596216930053	1.475100256837476	-2.7059829990727473	0.006810253235693367	0.04882352855500072
DGRP-57_locus2_chr3L:14070000-14072500_chr3L:14075000-14077500	5.349003273181486	-4.552946633462557	1.4816667489790367	-3.0728547000193047	0.0021202169486843965	0.043105327753135116
DGRP-57_locus2_chr3L:14072500-14075000_chr3L:14075000-14077500	8.66914710284421	-5.253479602164119	1.4737876493353497	-3.5646109563567987	0.00036439627889765536	0.02401938099495229
DGRP-57_locus2_chr3L:14072500-14075000_chr3L:14080000-14082500	4.9493954444804595	-4.444389522220656	1.484151051972712	-2.99456683759597	0.0027483483434278706	0.04423476209630036
DGRP-57_locus2_chr3L:14080000-14082500_chr3L:14082500-14085000	11.809888767935051	-4.174820588759436	1.4641169543803185	-2.8514256161499145	0.004352366817243682	0.045783427866442274
DGRP-57_locus2_chr3L:14080000-14082500_chr3L:14085000-14087500	4.065511967997275	-4.1517628509045075	1.4926159422767993	-2.7815345751777993	0.005410256736850664	0.04642190692389491
DGRP-57_locus2_chr3L:14090000-14092500_chr3L:14097500-14100000	7.397349860381833	2.3442146282386616	0.6648291541877626	3.526040657923078	0.0004218222050707712	0.02576678669558389
DGRP-57_locus2_chr3L:14095000-14097500_chr3L:14100000-14102500	4.641896491994939	-4.341907869848349	1.4887792647921416	-2.9164215089028334	0.0035407179936454113	0.04511936872923524
DGRP-57_locus2_chr3L:14097500-14100000_chr3L:14100000-14102500	10.526484239482558	-2.912080957452455	1.0640560270146193	-2.7367740828673917	0.00620448858999333	0.04678308388380842
DGRP-57_locus2_chr3L:14097500-14100000_chr3L:14102500-14105000	5.137685749304035	-4.498019691110547	1.483133466130917	-3.0327814683088703	0.0024231100498474257	0.04358674109157012
DGRP-57_locus2_chr3L:14125000-14127500_chr3L:14127500-14130000	4.430578968117487	-4.277887604696401	1.487791024481949	-2.87532827816727	0.004036076235246984	0.0456100280748932
DGRP-57_locus2_chr3L:14127500-14130000_chr3L:14130000-14132500	6.002262535300531	-4.7196053927662245	1.4791543728241552	-3.190745658112117	0.00141906144045251	0.040243738608911714
DGRP-57_locus2_chr3L:1415000-1417500_chr3L:1417500-1420000	4.384524530009734	-4.270370977629619	1.4882165767006683	-2.869455322891849	0.0041117941646025575	0.0456100280748932
DGRP-57_locus2_chr3L:1415000-1417500_chr3L:1420000-1422500	4.761105139656884	-4.388687405293215	1.4853066853663506	-2.954734835931036	0.003129378883713159	0.04462904519977586
DGRP-57_locus2_chr3L:14152500-14155000_chr3L:14155000-14157500	5.491239139897308	-4.596326428309536	1.4831731608757448	-3.098981662798981	0.0019418703850427551	0.04281954818103471
DGRP-57_locus2_chr3L:14162500-14165000_chr3L:14165000-14167500	5.283642144587045	-4.53149747581338	1.483179704137491	-3.0552585524008147	0.0022486657806389324	0.04329903423320906
DGRP-57_locus2_chr3L:1420000-1422500_chr3L:1422500-1425000	5.491239139897308	-4.596326428309536	1.4831731608757448	-3.098981662798981	0.0019418703850427551	0.04281954818103471
DGRP-57_locus2_chr3L:14212500-14215000_chr3L:14222500-14225000	4.219261444240035	-4.211283919702806	1.4888475266113754	-2.828552853419255	0.00467589793836726	0.045947470688034
DGRP-57_locus2_chr3L:14222500-14225000_chr3L:14225000-14227500	5.283642144587045	-4.53149747581338	1.483179704137491	-3.0552585524008147	0.0022486657806389324	0.04329903423320906
DGRP-57_locus2_chr3L:14260000-14262500_chr3L:14277500-14280000	4.434476500013841	2.318596472541274	0.8487773040003899	2.7316899987940877	0.006301039782931734	0.04678308388380842
DGRP-57_locus2_chr3L:14377500-14380000_chr3L:14380000-14382500	5.414364401775929	-4.5740874911376155	1.4821272419649747	-3.0861638337295396	0.0020275707040423693	0.043089609965560105
DGRP-57_locus2_chr3L:14467500-14470000_chr3L:14472500-14475000	15.305362209777098	-6.0694522904573835	1.4639336234801297	-4.145988720464528	3.383504831269652e-05	0.00402945491403503
DGRP-57_locus2_chr3L:1455000-1457500_chr3L:1462500-1465000	4.065511967997275	-4.1517628509045075	1.4926159422767993	-2.7815345751777993	0.005410256736850664	0.04642190692389491
DGRP-57_locus2_chr3L:14725000-14727500_chr3L:14727500-14730000	22.97929704616765	-5.176321334467576	1.4589310145980916	-3.5480233696269434	0.0003881337818086593	0.024851175068850526
